Date,Open,High,Low,Volume,Close
2001-06-15,40100,41300,40050,222700,41000
2001-06-18,41000,41500,40150,157000,40250
2001-06-19,39650,40250,38600,237500,38700
2001-06-20,39000,39100,37500,175200,38750
2001-06-21,38800,39300,38100,118100,38500
2001-06-22,38450,39200,38000,127300,38400
2001-06-25,38100,38500,37800,94500,37800
2001-06-26,38200,38200,37400,112200,37500
2001-06-27,37900,39300,37500,208900,39300
2001-06-28,39700,42150,39500,784800,41100
2001-06-29,42000,42100,41300,275100,41550
2001-07-02,42300,43700,41800,441900,43200
2001-07-03,43900,44350,42600,449900,43200
2001-07-04,42800,42800,41200,171400,42400
2001-07-05,42000,43200,42000,146400,42500
2001-07-06,42000,42900,41500,183300,42400
2001-07-09,42100,42650,41600,210400,42000
2001-07-10,42300,43000,41500,190200,42000
2001-07-11,41500,42850,41300,165500,42500
2001-07-12,42700,43000,40900,262800,41100
2001-07-13,41900,41900,39500,239400,40000
2001-07-16,38850,39500,38000,332200,38000
2001-07-17,null,null,null,null,null
2001-07-18,38100,38200,36700,267900,38000
2001-07-19,38500,40000,37500,398500,38050
2001-07-20,38150,38350,37600,333800,37800
2001-07-23,37100,38000,36150,116000,36400
2001-07-24,35800,36900,35550,234100,36800
2001-07-25,36500,36500,35500,258200,36300
2001-07-26,35900,36650,35750,200100,36300
2001-07-27,37000,37600,36500,295600,37600
2001-07-30,37200,37200,36000,134400,36600
2001-07-31,36000,37300,35550,202700,37300
2001-08-01,37500,38750,36900,339600,38650
2001-08-02,38600,39400,37900,396100,38500
2001-08-03,38800,40100,38350,338700,39600
2001-08-06,39600,40200,38400,204400,38400
2001-08-07,38400,39600,38100,187700,39050
2001-08-08,38700,39200,38100,163600,38500
2001-08-09,38000,38200,37150,135800,37150
2001-08-10,37500,37600,36850,235700,37300
2001-08-13,37800,37800,36600,137800,37300
2001-08-14,37300,39000,37300,181300,38950
2001-08-15,null,null,null,null,null
2001-08-16,39000,40300,38950,440900,40000
2001-08-17,40500,41200,39700,214200,40000
2001-08-20,38000,39400,38000,154700,38900
2001-08-21,38900,39500,38200,96800,38500
2001-08-22,38000,38900,38000,65400,38850
2001-08-23,38700,39500,37950,111900,38800
2001-08-24,39000,39400,38800,98300,38950
2001-08-27,39300,40200,38950,188200,40000
2001-08-28,40000,40200,39500,96800,39700
2001-08-29,39800,40100,39500,201400,39800
2001-08-30,39900,40200,38600,183300,39850
2001-08-31,38700,39300,37100,190000,37600
2001-09-03,38200,38900,37500,116200,38900
2001-09-04,38700,38950,37900,49700,38950
2001-09-05,38000,38900,37900,90600,38500
2001-09-06,38050,39000,38050,66400,38300
2001-09-07,37600,39100,37500,69500,39000
2001-09-10,38700,38750,38100,34800,38750
2001-09-11,39000,39300,37750,68400,38000
2001-09-12,32300,35300,32300,268700,32350
2001-09-13,34000,35300,33900,280100,34800
2001-09-14,34900,34900,33950,192300,34700
2001-09-17,34000,34700,33950,93400,34100
2001-09-18,34500,35000,33900,194800,34500
2001-09-19,34000,34600,34000,130100,34200
2001-09-20,34200,34350,33750,225800,34200
2001-09-21,33800,34700,33550,144800,34700
2001-09-24,null,null,null,null,null
2001-09-25,34450,35000,32700,136300,33350
2001-09-26,32700,33000,31650,206500,32200
2001-09-27,32400,33700,32400,188600,33200
2001-09-28,null,null,null,null,null
2001-10-01,null,null,null,null,null
2001-10-02,null,null,null,null,null
2001-10-03,null,null,null,null,null
2001-10-04,39150,39150,36600,319000,37800
2001-10-05,38550,39100,38000,400900,38800
2001-10-08,38800,39050,38300,102900,38850
2001-10-09,39200,39400,38850,173400,39000
2001-10-10,39000,39550,38800,240600,39450
2001-10-11,40000,40300,39450,216100,40000
2001-10-12,40500,40600,39500,133500,40200
2001-10-15,40000,40200,38800,107700,39000
2001-10-16,38700,39100,38700,81100,38800
2001-10-17,39000,39300,38050,187600,38450
2001-10-18,38900,38950,37700,167600,38900
2001-10-19,38900,40500,38800,299000,40000
2001-10-22,40400,41300,40200,225200,41000
2001-10-23,41000,41900,40800,284900,41050
2001-10-24,40850,41800,39600,120900,41800
2001-10-25,41800,42200,40600,84100,40800
2001-10-26,41000,41700,40500,88400,41000
2001-10-29,40300,40650,39300,84800,40300
2001-10-30,40200,40500,39200,55200,39200
2001-10-31,39200,40500,39200,93800,40500
2001-11-01,40400,42300,40000,217400,42000
2001-11-02,42400,43300,42100,218700,43000
2001-11-05,43900,45750,43450,441700,45500
2001-11-06,46400,46400,45000,510100,45000
2001-11-07,45500,46800,45250,380400,46050
2001-11-08,46700,46700,45700,316100,46150
2001-11-09,null,null,null,null,null
2001-11-12,47000,47000,45050,121800,45250
2001-11-13,45000,45300,43800,437100,44000
2001-11-14,44000,46900,43100,636200,46900
2001-11-15,44900,44900,43650,471100,43850
2001-11-16,43850,44850,43800,412000,44200
2001-11-19,44200,46000,44200,295300,45500
2001-11-20,45500,47250,45400,530700,46000
2001-11-21,46000,47000,46000,268400,46650
2001-11-22,47000,47000,45550,204300,46050
2001-11-23,46100,49850,46050,406100,48600
2001-11-26,49850,52600,49100,483700,52600
2001-11-27,52500,52600,50100,388100,52500
2001-11-28,51300,52000,47500,230100,48200
2001-11-29,47500,50200,47500,310800,48500
2001-11-30,50500,53300,49300,398800,52500
2001-12-03,52000,53000,50200,241900,51500
2001-12-04,50500,52400,49800,255000,50800
2001-12-05,51000,55300,51000,491600,54500
2001-12-06,56200,56500,52700,501900,55300
2001-12-07,55000,57000,54100,432000,56500
2001-12-10,56400,56800,53000,252000,55100
2001-12-11,53000,55600,52200,224100,55600
2001-12-12,55100,57900,53600,365600,57000
2001-12-13,58000,58000,54600,364500,56000
2001-12-14,54500,55400,53100,217500,53500
2001-12-17,53000,53800,51300,293000,53700
2001-12-18,52500,54200,52500,233700,53000
2001-12-19,52300,53300,51000,227300,51000
2001-12-20,51100,53200,50300,281600,52500
2001-12-21,50700,52400,50500,145100,52000
2001-12-24,51500,52400,51300,90700,51500
