#Date,Open,High,Low,Volume,Close
2016-04-20,70200,71600,70000,172592,70100
2016-04-21,70600,71400,70400,138111,70900
2016-04-22,70300,70600,69400,139508,70000
2016-04-25,69300,70700,69300,108554,70300
2016-04-26,69800,70100,68800,154271,69800
2016-04-27,69100,70700,68900,175644,69500
2016-04-28,69400,70700,67800,334825,69000
2016-04-29,68900,68900,67700,141162,68100
2016-05-02,67700,68300,66700,178318,68000
2016-05-03,67900,68300,66700,204028,66900
2016-05-04,66200,66700,65800,261508,66600
2016-05-09,66600,66600,65200,250900,65800
2016-05-10,65500,66700,65500,179663,66400
2016-05-11,66400,66400,65000,225679,65400
2016-05-12,65000,67200,64900,203972,67200
2016-05-13,67400,68000,66900,190045,67100
2016-05-16,66400,67400,66200,165139,67000
2016-05-17,67200,68300,67100,237697,67900
2016-05-18,67700,68100,66100,199969,66700
2016-05-19,66100,66800,64100,296922,64700
2016-05-20,64300,65900,64100,180219,65000
2016-05-23,64700,66500,64700,119946,66200
2016-05-24,65800,65800,64400,193969,64500
2016-05-25,65000,66200,64600,192475,66100
2016-05-26,65800,66000,64600,125775,64600
2016-05-27,65100,65600,64500,168409,65000
2016-05-30,65000,65300,64200,167667,65200
2016-05-31,64700,66000,64500,330914,65900
2016-06-01,65300,65800,64800,268743,65000
2016-06-02,64700,65300,64200,235503,64700
2016-06-03,64700,65800,64200,164441,64700
2016-06-07,64700,65000,62900,362157,63200
2016-06-08,63000,65000,62700,552027,64900
2016-06-09,64800,66900,64800,398794,66100
2016-06-10,65900,66700,65200,230584,66600
2016-06-13,66100,66400,64100,204215,64500
2016-06-14,64400,65000,63200,186800,63800
2016-06-15,63500,64000,62500,210178,63000
2016-06-16,63600,63600,62400,147523,62700
2016-06-17,63100,63500,62400,201199,62400
