Date,Open,High,Low,Volume,Close
2001-12-05,26300,26800,25800,2393900,26400
2001-12-06,26800,27150,25650,2245300,26300
2001-12-07,26500,27500,26400,2109400,27400
2001-12-10,27300,27350,25300,1660500,25500
2001-12-11,25600,26000,25150,1069500,25750
2001-12-12,26000,26550,25700,1374200,26400
2001-12-13,26800,27700,26500,3133800,27200
2001-12-14,26850,27300,26150,1682900,26500
2001-12-17,26000,26400,25350,1342500,25500
2001-12-18,26000,26150,24550,1347700,25300
2001-12-19,25800,26300,25500,1676700,25850
2001-12-20,25800,26200,24850,1469200,26050
2001-12-21,25000,25400,24150,1983000,24350
2001-12-24,24350,24800,23750,1142300,23850
2001-12-25,23850,23850,23850,0,23850
2001-12-26,24000,24750,23950,1145900,24750
2001-12-27,24100,26150,24100,1235000,25800
2001-12-28,26500,27100,26200,1430900,26900
2001-12-31,26900,26900,26900,0,26900
2002-01-01,26900,26900,26900,0,26900
2002-01-02,26900,28950,26500,1801900,28500
2002-01-03,28500,28500,28500,0,28500
2002-01-04,29500,29650,28600,1443800,28600
2002-01-07,28600,29500,27650,1735700,29400
2002-01-08,29200,31000,28700,2716200,29900
2002-01-09,29900,31300,29800,2233100,30500
2002-01-10,30300,30300,27950,3259600,27950
2002-01-11,28400,28750,27800,1569600,28550
2002-01-14,28550,28950,28350,1143800,28850
2002-01-15,28800,29200,28200,1309600,28500
2002-01-16,28300,28500,27450,983500,27600
2002-01-17,26800,28450,26550,1658800,28200
2002-01-18,28200,28200,27050,1218700,27050
2002-01-21,26700,28000,26700,710300,27800
2002-01-22,28000,28950,27800,1192300,28500
2002-01-23,28300,29200,27900,2359700,28700
2002-01-24,29000,31100,28700,2864000,31000
2002-01-25,30500,31200,29950,3509300,30450
2002-01-28,30450,30600,29550,2114000,30200
2002-01-29,30150,30650,29850,1650500,30200
2002-01-30,29100,29850,28800,1475900,29400
2002-01-31,29400,29400,29400,0,29400
2002-02-01,30500,31700,30350,2539600,30450
2002-02-04,29700,30150,29050,1406800,29300
2002-02-05,28900,29300,28450,1262400,29050
2002-02-06,29200,29950,29150,907400,29950
2002-02-07,29900,31600,29550,2093900,30000
2002-02-08,30450,31050,29700,1227800,30400
2002-02-11,30400,30400,30400,0,30400
2002-02-12,30400,30400,30400,0,30400
2002-02-13,30400,30400,30400,0,30400
2002-02-14,32000,33000,31500,2350700,33000
2002-02-15,33000,36200,32400,3551700,34800
2002-02-18,35000,36350,34850,1494900,35350
